statid;timeobs (UTC);vindretning (°);label
605200;2009011022;186;1100
605200;2009011023;198;1100
605200;2009011100;201.2;1000
605200;2009011101;197.6;1000
605200;2009011102;200;1100
605200;2009011103;201.2;1000
605200;2009011104;207;1100
605200;2009011105;203.6;1000
605200;2009011106;201.5;1000
605200;2009011107;211;1100
605200;2009011108;212;1100
605200;2009011109;203.7;1000
605200;2009011110;203.7;1000
605200;2009011111;207;1100
605200;2009011112;202;1000
605200;2009011113;212;1100
605200;2009011114;203.7;1000
605200;2009011115;201.1;1000
605200;2009011116;215;1100
605200;2009011117;219;1100
605200;2009011118;218.6;1000
605200;2009011119;225.4;1000
605200;2009011120;225.3;1000
605200;2009011121;215.1;1000
605200;2009011122;217;1100
605200;2009011123;212.5;1000
605200;2009011200;214.7;1000
605200;2009011201;215;1100
605200;2009011202;214.4;1000
605200;2009011203;215.3;1000
605200;2009011204;205.6;1000
605200;2009011205;203.6;1000
605200;2009011206;210.8;1000
605200;2009011207;207;1100
605200;2009011208;211;1100
605200;2009011209;214.3;1000
605200;2009011210;205.5;1000
605200;2009011211;205.9;1000
605200;2009011212;214.7;1000
605200;2009011213;210;1100
605200;2009011214;210.4;1000
605200;2009011215;210.2;1000
605200;2009011216;217;1100
605200;2009011217;215;1100
605200;2009011218;209.8;1000
605200;2009011219;209;1100
605200;2009011220;209;1100
605200;2009011221;207;1100
605200;2009011222;206;1100
605200;2009011223;206;1100
605200;2009011300;208;1100
605200;2009011301;214;1100
605200;2009011302;215;1100
605200;2009011303;214;1100
605200;2009011304;221;1100
605200;2009011305;231;1100
605200;2009011306;234;1100
605200;2009011307;231;1100
605200;2009011308;234;1100
605200;2009011309;239;1100
605200;2009011310;233;1100
605200;2009011311;230;1100
605200;2009011312;220;1100
605200;2009011313;217;1100
605200;2009011314;219;1100
605200;2009011315;224;1100
605200;2009011316;231;1100
605200;2009011317;223;1100
605200;2009011318;218;1100
605200;2009011319;219;1100
605200;2009011320;218;1100
605200;2009011321;213;1100
605200;2009011322;215;1100
605200;2009011323;221;1100
605200;2009011400;229;1100
605200;2009011401;241;1100
605200;2009011402;221;1100
605200;2009011403;221;1100
605200;2009011404;222;1100
605200;2009011405;227;1100
605200;2009011406;261;1100
605200;2009011407;0;1100
605200;2009011408;0;1100
605200;2009011409;0;1100
605200;2009011410;0;1100
605200;2009011411;116;1100
605200;2009011412;172;1100
605200;2009011413;230;1100
605200;2009011414;0;1100
605200;2009011415;0;1100
605200;2009011416;0;1100
605200;2009011417;0;1100
605200;2009011418;0;1100
605200;2009011419;0;1100
605200;2009011420;0;1100
605200;2009011421;0;1100
605200;2009011422;0;1100
605200;2009011423;0;1100
605200;2009011500;0;1100
605200;2009011501;0;1100
605200;2009011502;0;1100
605200;2009011503;0;1100
605200;2009011504;0;1100
605200;2009011505;0;1100
605200;2009011506;0;1100
605200;2009011507;0;1100
605200;2009011508;0;1100
605200;2009011509;106;1100
605200;2009011510;104;1100
605200;2009011511;102;1100
605200;2009011512;97;1100
605200;2009011513;105;1100
605200;2009011514;102;1100
605200;2009011515;108;1100
605200;2009011516;110;1100
605200;2009011517;119;1100
605200;2009011518;119;1100
605200;2009011519;121;1100
605200;2009011520;127;1100
605200;2009011521;128;1100
605200;2009011522;130;1100
605200;2009011523;124;1100
605200;2009011600;128;1100
605200;2009011601;129;1100
605200;2009011602;126;1100
605200;2009011603;129;1100
605200;2009011604;134;1100
605200;2009011605;132;1100
605200;2009011606;134;1100
605200;2009011607;127.1;1000
605200;2009011608;137;1100
605200;2009011609;129.6;1000
605200;2009011610;131;1100
605200;2009011611;122.6;1000
605200;2009011612;123.9;1000
605200;2009011613;118.8;1000
605200;2009011614;129;1100
605200;2009011615;125.5;1000
605200;2009011616;119;1000
605200;2009011617;133;1000
605200;2009011618;127;1000
605200;2009011619;138.7;1000
605200;2009011620;147;1100
605200;2009011621;147.6;1000
605200;2009011622;142.5;1000
605200;2009011623;156;1100
605200;2009011700;158.6;1000
605200;2009011701;157;1100
605200;2009011702;155;1100
605200;2009011703;141.5;1000
605200;2009011704;141.7;1000
605200;2009011705;151;1100
605200;2009011706;151.4;1000
605200;2009011707;156;1100
605200;2009011708;146;1100
605200;2009011709;139.2;1000
605200;2009011710;138;1100
605200;2009011711;137.9;1000
605200;2009011712;137.5;1000
605200;2009011713;136.6;1000
605200;2009011714;143;1100
605200;2009011715;141.3;1000
605200;2009011716;140.5;1000
605200;2009011717;142.9;1000
605200;2009011718;143;1000
605200;2009011719;140.1;1000
605200;2009011720;143;1100
605200;2009011721;146.1;1000
605200;2009011722;145;1100
605200;2009011723;150;1100
605200;2009011800;166.9;1000
605200;2009011801;153;1100
605200;2009011802;139;1100
605200;2009011803;132;1100
605200;2009011804;141;1100
605200;2009011805;142.4;1000
605200;2009011806;143.2;1000
605200;2009011807;142.6;1000
605200;2009011808;158.5;1000
605200;2009011809;163.5;1000
605200;2009011810;159.1;1000
605200;2009011811;161.9;1000
605200;2009011812;167.6;1000
605200;2009011813;170;1100
605200;2009011814;170;1100
605200;2009011815;160;1100
605200;2009011816;144;1100
605200;2009011817;135;1100
605200;2009011818;149;1100
605200;2009011819;161;1100
605200;2009011820;217;1100
605200;2009011821;285;1100
605200;2009011822;247;1100
605200;2009011823;250;1100
605200;2009011900;252;1100
605200;2009011901;236;1100
605200;2009011902;215;1100
605200;2009011903;200;1100
605200;2009011904;202;1100
605200;2009011905;197;1100
605200;2009011906;193;1100
605200;2009011907;199;1100
605200;2009011908;196;1100
605200;2009011909;178;1100
605200;2009011910;170;1100
605200;2009011911;169;1100
605200;2009011912;162;1100
605200;2009011913;150;1100
605200;2009011914;132;1100
605200;2009011915;126;1100
605200;2009011916;117;1100
605200;2009011917;107.3;1000
605200;2009011918;127.7;1000
605200;2009011919;115;1100
605200;2009011920;103.1;1000
605200;2009011921;131.6;1000
605200;2009011922;118;1100
605200;2009011923;127;1100
605200;2009012000;174.6;1000
605200;2009012001;184;1100
605200;2009012002;176;1100
605200;2009012003;186;1100
605200;2009012004;184;1100
605200;2009012005;207.3;1000
605200;2009012006;206.8;1000
605200;2009012007;217.4;1000
605200;2009012008;230;1100
605200;2009012009;210;1000
605200;2009012010;207;1100
605200;2009012011;197;1100
605200;2009012012;188.2;1000
605200;2009012013;188;1100
605200;2009012014;210;1100
605200;2009012015;212;1100
605200;2009012016;208;1100
605200;2009012017;202;1100
605200;2009012018;195;1100
605200;2009012019;195;1100
605200;2009012020;197;1100
605200;2009012021;197;1100
605200;2009012022;197;1100
605200;2009012023;195;1100
605200;2009012100;181.7;1000
605200;2009012101;190;1100
605200;2009012102;182;1100
605200;2009012103;182;1100
605200;2009012104;181;1100
605200;2009012105;178;1100
605200;2009012106;171;1100
605200;2009012107;165.3;1000
605200;2009012108;179;1100
605200;2009012109;171.2;1000
605200;2009012110;177;1100
605200;2009012111;179;1100
605200;2009012112;177.5;1000
605200;2009012113;181;1100
605200;2009012114;185;1100
605200;2009012115;190;1100
605200;2009012116;183;1100
605200;2009012117;179;1100
605200;2009012118;173;1100
605200;2009012119;167;1100
605200;2009012120;166;1100
605200;2009012121;160;1100
605200;2009012122;162;1100
605200;2009012123;161;1100
605200;2009012200;157;1100
605200;2009012201;155;1100
605200;2009012202;161;1100
605200;2009012203;160;1100
605200;2009012204;159;1100
605200;2009012205;154;1100
605200;2009012206;143;1100
605200;2009012207;144;1100
605200;2009012208;145;1100
605200;2009012209;142;1100
605200;2009012210;140;1100
605200;2009012211;139;1100
605200;2009012212;143;1100
605200;2009012213;136;1000
605200;2009012214;137;1100
605200;2009012215;128;1000
605200;2009012216;129.8;1000
605200;2009012217;131.1;1000
605200;2009012218;129.6;1000
605200;2009012219;132.3;1000
605200;2009012220;135.1;1000
605200;2009012221;138.2;1000
605200;2009012222;139.9;1000
605200;2009012223;137.2;1000
605200;2009012300;160.3;1000
605200;2009012301;157;1100
605200;2009012302;159;1100
605200;2009012303;160;1100
605200;2009012304;149;1100
605200;2009012305;129;1100
605200;2009012306;135;1100
605200;2009012307;134;1100
605200;2009012308;127;1100
605200;2009012309;134;1100
605200;2009012310;125;1100
605200;2009012311;105;1100
605200;2009012312;96;1100
605200;2009012313;93;1000
605200;2009012314;110;1100
605200;2009012315;115.4;1000
605200;2009012316;110;1100
605200;2009012317;91.5;1000
605200;2009012318;112;1000
605200;2009012319;105;1100
605200;2009012320;98;1100
605200;2009012321;98;1100
605200;2009012322;92;1100
605200;2009012323;92;1100
605200;2009012400;83;1100
605200;2009012401;78;1100
605200;2009012402;79;1100
605200;2009012403;73;1100
605200;2009012404;88;1100
605200;2009012405;88;1100
605200;2009012406;99;1100
605200;2009012407;115;1100
605200;2009012408;174;1100
605200;2009012409;204;1100
605200;2009012410;199;1100
605200;2009012411;197;1100
605200;2009012412;193;1100
605200;2009012413;209;1100
605200;2009012414;241;1100
605200;2009012415;251;1100
605200;2009012416;249;1100
605200;2009012417;261;1100
605200;2009012418;272;1100
605200;2009012419;281;1100
605200;2009012420;294;1100
605200;2009012421;280;1100
605200;2009012422;290;1100
605200;2009012423;296;1100
605200;2009012500;276;1100
605200;2009012501;215;1100
605200;2009012502;208;1100
605200;2009012503;224;1100
605200;2009012504;220;1100
605200;2009012505;220;1100
605200;2009012506;204;1100
605200;2009012507;194;1100
605200;2009012508;185;1100
605200;2009012509;177;1100
605200;2009012510;174;1100
605200;2009012511;174;1100
605200;2009012512;173;1100
605200;2009012513;159;1100
605200;2009012514;172;1100
605200;2009012515;167;1100
605200;2009012516;156;1100
605200;2009012517;146;1100
605200;2009012518;152;1100
605200;2009012519;136;1100
605200;2009012520;132;1100
605200;2009012521;128;1100
605200;2009012522;133;1100
605200;2009012523;150;1100
605200;2009012600;130;1100
605200;2009012601;130;1100
605200;2009012602;128;1100
605200;2009012603;113;1100
605200;2009012604;113;1100
605200;2009012605;113;1100
605200;2009012606;110;1100
605200;2009012607;114;1100
605200;2009012608;122;1100
605200;2009012609;123;1100
605200;2009012610;124;1100
605200;2009012611;124;1100
605200;2009012612;127;1100
605200;2009012613;125;1100
605200;2009012614;117;1100
605200;2009012615;117;1100
605200;2009012616;105;1100
605200;2009012617;105;1100
605200;2009012618;109;1100
605200;2009012619;103;1100
605200;2009012620;114;1100
605200;2009012621;128;1100
605200;2009012622;143;1100
605200;2009012623;159;1100
605200;2009012700;158;1100
605200;2009012701;157;1100
605200;2009012702;178;1100
605200;2009012703;140;1100
605200;2009012704;174;1100
605200;2009012705;156;1100
605200;2009012706;150;1100
605200;2009012707;170;1100
605200;2009012708;165;1100
605200;2009012709;182;1100
605200;2009012710;184;1100
605200;2009012711;186;1100
605200;2009012712;178;1100
605200;2009012713;163;1100
605200;2009012714;158;1100
605200;2009012715;155;1100
605200;2009012716;161;1100
605200;2009012717;160;1100
605200;2009012718;157;1100
605200;2009012719;153;1100
605200;2009012720;156;1100
605200;2009012721;160;1100
605200;2009012722;158;1100
605200;2009012723;154;1100
605200;2009012800;162;1100
605200;2009012801;160;1100
605200;2009012802;160;1100
605200;2009012803;155;1100
605200;2009012804;155;1100
605200;2009012805;157;1100
605200;2009012806;156;1100
605200;2009012807;158;1100
605200;2009012808;157;1100
605200;2009012809;160;1100
605200;2009012810;163;1100
605200;2009012811;163;1100
605200;2009012812;165;1100
605200;2009012813;166;1100
605200;2009012814;165;1100
605200;2009012815;168;1100
605200;2009012816;169;1100
605200;2009012817;169;1100
605200;2009012818;168;1100
605200;2009012819;173;1100
605200;2009012820;175;1100
605200;2009012821;176;1100
605200;2009012822;176;1100
605200;2009012823;179;1100
605200;2009012900;178;1100
605200;2009012901;173;1100
605200;2009012902;185;1100
605200;2009012903;187;1100
605200;2009012904;182;1100
605200;2009012905;184;1100
605200;2009012906;171;1100
605200;2009012907;192;1100
605200;2009012908;163;1100
605200;2009012909;161;1100
605200;2009012910;169;1100
605200;2009012911;166;1100
605200;2009012912;141;1100
605200;2009012913;137;1100
605200;2009012914;141;1100
605200;2009012915;149;1100
605200;2009012916;130;1100
605200;2009012917;113;1100
605200;2009012918;117;1100
605200;2009012919;126;1100
605200;2009012920;134;1100
605200;2009012921;129;1100
605200;2009012922;146;1100
605200;2009012923;156;1100
605200;2009013000;147;1100
605200;2009013001;147;1100
605200;2009013002;132;1100
605200;2009013003;125;1100
605200;2009013004;113;1100
605200;2009013005;115;1100
605200;2009013006;118;1100
605200;2009013007;123;1100
605200;2009013008;126;1100
605200;2009013009;118;1100
605200;2009013010;119;1100
605200;2009013011;130;1100
605200;2009013012;129;1100
605200;2009013013;136;1100
605200;2009013014;129;1100
605200;2009013015;139;1100
605200;2009013016;141;1100
605200;2009013017;137;1100
605200;2009013018;142;1100
605200;2009013019;138;1100
605200;2009013020;142;1100
605200;2009013021;129;1100
605200;2009013022;118;1100
605200;2009013023;120;1100
605200;2009013100;123;1100
605200;2009013101;136;1100
605200;2009013102;128;1100
605200;2009013103;128;1100
605200;2009013104;120;1100
605200;2009013105;107;1100
605200;2009013106;105;1100
605200;2009013107;96;1100
605200;2009013108;106;1100
605200;2009013109;117;1100
605200;2009013110;127;1100
605200;2009013111;123;1100
605200;2009013112;113;1100
605200;2009013113;102;1100
605200;2009013114;100;1100
605200;2009013115;103;1100
605200;2009013116;103;1100
605200;2009013117;96;1100
605200;2009013118;83;1100
605200;2009013119;79;1100
605200;2009013120;81;1100
605200;2009013121;68;1100
605200;2009013122;59;1100
605200;2009013123;60;1100
605200;2009020100;62;1100
605200;2009020101;65;1100
605200;2009020102;68;1100
605200;2009020103;75;1100
605200;2009020104;81;1100
605200;2009020105;91;1100
605200;2009020106;88;1100
605200;2009020107;79.2;1000
605200;2009020108;87;1100
605200;2009020109;83;1000
605200;2009020110;95;1100
605200;2009020111;95;1100
605200;2009020112;75;1000
605200;2009020113;79;1100
605200;2009020114;71;1100
605200;2009020115;79;1100
605200;2009020116;80;1100
605200;2009020117;77;1100
605200;2009020118;80;1100
605200;2009020119;73;1100
605200;2009020120;78;1100
605200;2009020121;75;1100
605200;2009020122;67;1100
605200;2009020123;68;1100
605200;2009020200;69;1100
605200;2009020201;76;1100
605200;2009020202;72;1100
605200;2009020203;69;1100
605200;2009020204;71;1100
605200;2009020205;75;1100
605200;2009020206;73;1100
605200;2009020207;77;1100
605200;2009020208;81;1100
605200;2009020209;85;1100
605200;2009020210;75.8;1000
605200;2009020211;80.9;1000
605200;2009020212;86.5;1000
605200;2009020213;94;1100
605200;2009020214;96;1100
605200;2009020215;102;1100
605200;2009020216;101;1100
605200;2009020217;98;1100
605200;2009020218;86;1000
605200;2009020219;96;1100
605200;2009020220;94;1100
605200;2009020221;100.5;1000
605200;2009020222;90;1100
605200;2009020223;80.7;1000
605200;2009020300;100.1;1000
605200;2009020301;96;1100
605200;2009020302;92;1100
605200;2009020303;75.8;1000
605200;2009020304;91;1100
605200;2009020305;93;1100
605200;2009020306;66.5;1000
605200;2009020307;91;1100
605200;2009020308;94;1100
605200;2009020309;95;1100
605200;2009020310;94;1100
605200;2009020311;97;1100
605200;2009020312;97;1100
605200;2009020313;98;1100
605200;2009020314;97;1100
605200;2009020315;95;1100
605200;2009020316;91;1100
605200;2009020317;91;1100
605200;2009020318;101;1100
605200;2009020319;102;1100
605200;2009020320;104;1100
605200;2009020321;111;1100
605200;2009020322;105;1100
605200;2009020323;106;1100
605200;2009020400;111;1100
605200;2009020401;115;1100
605200;2009020402;119;1100
605200;2009020403;120;1100
605200;2009020404;110;1100
605200;2009020405;121;1100
605200;2009020406;129;1100
605200;2009020407;136;1100
605200;2009020408;146;1100
605200;2009020409;154;1100
605200;2009020410;157;1100
605200;2009020411;167;1100
605200;2009020412;168;1100
605200;2009020413;170;1100
605200;2009020414;178;1100
605200;2009020415;176;1100
605200;2009020416;178;1100
605200;2009020417;179;1100
605200;2009020418;180;1100
605200;2009020419;198;1100
605200;2009020420;186;1100
605200;2009020421;192;1100
605200;2009020422;204;1100
605200;2009020423;228;1100
605200;2009020500;235;1100
605200;2009020501;187;1100
605200;2009020502;195;1100
605200;2009020503;197;1100
605200;2009020504;186;1100
605200;2009020505;178;1100
605200;2009020506;182;1100
605200;2009020507;167;1100
605200;2009020508;139;1100
605200;2009020509;133;1100
605200;2009020510;138;1100
605200;2009020511;120;1100
605200;2009020512;115;1100
605200;2009020513;117;1100
605200;2009020514;107;1100
605200;2009020515;105;1100
605200;2009020516;107;1100
605200;2009020517;105;1100
605200;2009020518;100;1100
605200;2009020519;93;1100
605200;2009020520;90;1100
605200;2009020521;84;1100
605200;2009020522;90;1100
605200;2009020523;92;1100
605200;2009020600;93;1100
605200;2009020601;99;1100
605200;2009020602;103;1100
605200;2009020603;108;1100
605200;2009020604;109;1100
605200;2009020605;132;1100
605200;2009020606;127;1100
605200;2009020607;106;1100
605200;2009020608;112;1100
605200;2009020609;129;1100
605200;2009020610;182;1100
605200;2009020611;192;1100
605200;2009020612;195;1100
605200;2009020613;198;1100
605200;2009020614;195;1100
605200;2009020615;185;1100
605200;2009020616;180;1100
605200;2009020617;180;1100
605200;2009020618;182;1100
605200;2009020619;179;1100
605200;2009020620;176;1100
605200;2009020621;144;1100
605200;2009020622;164;1100
605200;2009020623;155;1100
605200;2009020700;69;1100
605200;2009020701;29;1100
605200;2009020702;85;1100
605200;2009020703;139;1100
605200;2009020704;154;1100
605200;2009020705;162;1100
605200;2009020706;156;1100
605200;2009020707;127;1100
605200;2009020708;192;1100
605200;2009020709;211;1100
605200;2009020710;186;1100
605200;2009020711;167;1100
605200;2009020712;183;1100
605200;2009020713;247;1100
605200;2009020714;266;1100
605200;2009020715;271;1100
605200;2009020716;255;1100
605200;2009020717;264;1100
605200;2009020718;273;1100
605200;2009020719;280;1100
605200;2009020720;245;1100
605200;2009020721;307;1100
605200;2009020722;338;1100
605200;2009020723;327;1100
605200;2009020800;335;1100
605200;2009020801;328;1100
605200;2009020802;301;1100
605200;2009020803;292;1100
605200;2009020804;278;1100
605200;2009020805;299;1100
605200;2009020806;295.6;1000
605200;2009020807;311;1100
605200;2009020808;295;1100
605200;2009020809;276;1100
605200;2009020810;261;1100
605200;2009020811;276;1100
605200;2009020812;273;1100
605200;2009020813;270;1100
605200;2009020814;267;1100
605200;2009020815;246;1000
605200;2009020816;281;1100
605200;2009020817;276;1100
605200;2009020818;253.1;1000
605200;2009020819;263;1100
605200;2009020820;264;1100
605200;2009020821;262;1100
605200;2009020822;253;1100
605200;2009020823;251;1100
605200;2009020900;269.1;1000
605200;2009020901;244.3;1000
605200;2009020902;254;1100
605200;2009020903;261;1000
605200;2009020904;264;1100
605200;2009020905;262;1100
605200;2009020906;255.9;1000
605200;2009020907;229;1100
605200;2009020908;234;1100
605200;2009020909;269;1100
605200;2009020910;203;1100
605200;2009020911;215;1100
605200;2009020912;189;1100
605200;2009020913;174;1100
605200;2009020914;177;1100
605200;2009020915;174;1100
605200;2009020916;172;1100
605200;2009020917;154;1100
605200;2009020918;134;1100
605200;2009020919;134;1100
605200;2009020920;132;1100
605200;2009020921;130;1100
605200;2009020922;137;1100
605200;2009020923;136;1100
605200;2009021000;136;1100
605200;2009021001;136;1100
605200;2009021002;134;1100
605200;2009021003;134;1100
605200;2009021004;131;1100
605200;2009021005;121;1100
605200;2009021006;109;1100
605200;2009021007;90;1100
605200;2009021008;70;1100
605200;2009021009;63;1100
605200;2009021010;63;1100
605200;2009021011;62;1100
605200;2009021012;55;1100
605200;2009021013;43;1100
605200;2009021014;41;1100
605200;2009021015;35;1100
605200;2009021016;32;1100
605200;2009021017;27;1100
605200;2009021018;33;1100
605200;2009021019;33;1100
605200;2009021020;33;1100
605200;2009021021;36;1100
605200;2009021022;21;1100
605200;2009021023;9;1100
605200;2009021100;12;1100
605200;2009021101;6;1100
605200;2009021102;350;1100
605200;2009021103;348;1100
605200;2009021104;352;1100
605200;2009021105;352;1100
605200;2009021106;352;1100
605200;2009021107;349;1100
605200;2009021108;355;1100
605200;2009021109;343;1100
605200;2009021110;342;1100
605200;2009021111;347;1100
605200;2009021112;342;1100
605200;2009021113;342;1100
605200;2009021114;339;1100
605200;2009021115;344;1100
605200;2009021116;348;1100
605200;2009021117;346;1100
605200;2009021118;36;1100
605200;2009021119;34;1100
605200;2009021120;53;1100
605200;2009021121;58;1100
605200;2009021122;51;1100
605200;2009021123;31;1100
605200;2009021200;20;1100
605200;2009021201;31;1100
605200;2009021202;32;1100
605200;2009021203;27;1100
605200;2009021204;19;1100
605200;2009021205;12;1100
605200;2009021206;24;1100
605200;2009021207;24;1100
605200;2009021208;32;1100
605200;2009021209;21;1100
605200;2009021210;8;1100
605200;2009021211;348;1100
605200;2009021212;340;1100
605200;2009021213;336;1100
605200;2009021214;353;1100
605200;2009021215;7;1100
605200;2009021216;1;1100
605200;2009021217;326;1100
605200;2009021218;313;1100
605200;2009021219;320;1100
605200;2009021220;0;1100
605200;2009021221;185;1100
605200;2009021222;183;1100
605200;2009021223;185;1100
605200;2009021300;179;1100
605200;2009021301;185;1100
605200;2009021302;168;1100
605200;2009021303;112;1100
605200;2009021304;96;1100
605200;2009021305;93;1100
605200;2009021306;83;1100
605200;2009021307;80;1100
605200;2009021308;75;1100
605200;2009021309;42;1100
605200;2009021310;37;1100
605200;2009021311;52;1100
605200;2009021312;60;1100
605200;2009021313;61;1100
605200;2009021314;27;1100
605200;2009021315;30;1100
605200;2009021316;25;1100
605200;2009021317;15;1100
605200;2009021318;20;1100
605200;2009021319;23;1100
605200;2009021320;23;1100
605200;2009021321;19;1100
605200;2009021322;17;1100
605200;2009021323;26;1100
